InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID
577156,22061,LARGE CAKE STAND  HANGING STRAWBERY,2,18/11/2011 09:57,9.95,13471
577157,23566,EGG CUP MILKMAID HEIDI,12,18/11/2011 09:58,1.25,12451
577160,21497,FANCY FONTS BIRTHDAY WRAP,25,18/11/2011 10:05,0.42,16134
577165,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,18/11/2011 10:27,0.29,13171
577167,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,2,18/11/2011 10:41,2.95,16511
577167,23203,JUMBO BAG VINTAGE DOILY ,3,18/11/2011 10:41,2.08,16511
577171,23475,WOODLAND SMALL PINK FELT HEART,12,18/11/2011 10:52,0.83,17159
577174,23223,CHRISTMAS TREE HANGING SILVER ,1,18/11/2011 10:58,0.83,17841
577174,23291,DOLLY GIRL CHILDRENS CUP,1,18/11/2011 10:58,1.25,17841
577174,22621,TRADITIONAL KNITTING NANCY,2,18/11/2011 10:58,1.65,17841
577178,23432,PRETTY HANGING QUILTED HEARTS,12,18/11/2011 11:10,0.83,12618
577209,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,18/11/2011 11:49,2.55,15621
577217,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,18/11/2011 11:53,1.25,17324
577218,23058,CHRISTMAS HANGING SNOWFLAKE,12,18/11/2011 12:02,0.79,13117
577218,35953,FOLKART STAR CHRISTMAS DECORATIONS,48,18/11/2011 12:02,0.39,13117
577228,22586,FELTCRAFT HAIRBAND PINK AND BLUE,1,18/11/2011 12:07,0.85,12391
577228,21125,SET 6 FOOTBALL CELEBRATION CANDLES,2,18/11/2011 12:07,1.25,12391
577228,20725,LUNCH BAG RED RETROSPOT,1,18/11/2011 12:07,1.65,12391
577228,20985,HEART CALCULATOR,1,18/11/2011 12:07,1.25,12391
577230,22331,WOODLAND PARTY BAG + STICKER SET,1,18/11/2011 12:08,1.65,18034
577235,20727,LUNCH BAG  BLACK SKULL.,10,18/11/2011 12:09,1.65,14367
577252,22834,HAND WARMER BABUSHKA DESIGN,1,18/11/2011 12:22,2.1,18034
577258,23321,SMALL WHITE HEART OF WICKER,3,18/11/2011 12:27,1.65,16764
577258,22621,TRADITIONAL KNITTING NANCY,3,18/11/2011 12:27,1.65,16764
577286,20978,36 PENCILS TUBE SKULLS,2,18/11/2011 12:39,1.25,14606
577296,22390,PAPERWEIGHT CHILDHOOD MEMORIES,1,18/11/2011 12:47,2.55,17286
577296,22144,CHRISTMAS CRAFT LITTLE FRIENDS,1,18/11/2011 12:47,2.1,17286
577297,20754,RETROSPOT RED WASHING UP GLOVES,1,18/11/2011 12:48,2.1,14593
577297,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,2,18/11/2011 12:48,0.42,14593
577299,20728,LUNCH BAG CARS BLUE,20,18/11/2011 12:52,1.65,12498
577300,21479,WHITE SKULL HOT WATER BOTTLE ,1,18/11/2011 12:53,4.25,16924
577300,21899,GARAGE KEY FOB,1,18/11/2011 12:53,0.65,16924
577302,21034,REX CASH+CARRY JUMBO SHOPPER,1,18/11/2011 12:57,0.95,17904
577302,23503,PLAYING CARDS KEEP CALM & CARRY ON,1,18/11/2011 12:57,1.25,17904
577302,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,18/11/2011 12:57,2.95,17904
577303,20723,STRAWBERRY CHARLOTTE BAG,10,18/11/2011 13:02,0.85,14390
577308,23077,DOUGHNUT LIP GLOSS ,20,18/11/2011 13:14,1.25,15088
577310,21914,BLUE HARMONICA IN BOX ,120,18/11/2011 13:15,1.25,13516
577311,23581,JUMBO BAG PAISLEY PARK,2,18/11/2011 13:16,2.08,18225
577312,22663,JUMBO BAG DOLLY GIRL DESIGN,10,18/11/2011 13:18,2.08,17049
577312,21411,GINGHAM HEART  DOORSTOP RED,3,18/11/2011 13:18,4.25,17049
577314,22562,MONSTERS STENCIL CRAFT,12,18/11/2011 13:23,1.25,12444
577316,22492,MINI PAINT SET VINTAGE ,36,18/11/2011 13:30,0.65,12578
577316,23209,LUNCH BAG VINTAGE DOILY ,10,18/11/2011 13:30,1.65,12578
577317,23681,LUNCH BAG RED VINTAGE DOILY,1,18/11/2011 13:33,1.65,16426
577318,23238,SET OF 4 KNICK KNACK TINS LONDON ,6,18/11/2011 13:42,4.15,17675
577319,23085,ANTIQUE SILVER BAUBLE LAMP  ,1,18/11/2011 13:43,10.4,17301
577321,21892,TRADITIONAL WOODEN CATCH CUP GAME ,2,18/11/2011 13:44,1.25,15311
577324,21890,S/6 WOODEN SKITTLES IN COTTON BAG,6,18/11/2011 14:01,3.25,16463
577331,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,2,18/11/2011 14:23,0.42,14667
577335,22623,BOX OF VINTAGE JIGSAW BLOCKS ,12,18/11/2011 14:50,5.95,14285
577337,23084,RABBIT NIGHT LIGHT,1,18/11/2011 14:51,2.08,15494
577341,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,12,18/11/2011 15:00,1.25,16279
577382,21086,SET/6 RED SPOTTY PAPER CUPS,6,18/11/2011 16:48,0.65,17961
577393,84879,ASSORTED COLOUR BIRD ORNAMENT,160,18/11/2011 17:06,1.45,14031
577411,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,20/11/2011 11:00,4.25,17387
577411,22629,SPACEBOY LUNCH BOX ,4,20/11/2011 11:00,1.95,17387
577438,22633,HAND WARMER UNION JACK,1,20/11/2011 11:09,2.1,18118
577438,20754,RETROSPOT RED WASHING UP GLOVES,2,20/11/2011 11:09,2.1,18118
577469,21616,4 PEAR BOTANICAL DINNER CANDLES,2,20/11/2011 11:25,1.25,15009
577472,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,30,20/11/2011 11:28,2.95,14503
577473,22948,METAL DECORATION NAUGHTY CHILDREN ,3,20/11/2011 11:28,0.85,15919
577472,21891,TRADITIONAL WOODEN SKIPPING ROPE,24,20/11/2011 11:28,1.45,14503
577473,22992,REVOLVER WOODEN RULER ,2,20/11/2011 11:28,1.95,15919
577473,23194,GYMKHANA TREASURE BOOK BOX,1,20/11/2011 11:28,2.25,15919
577473,22097,SWALLOW SQUARE TISSUE BOX,2,20/11/2011 11:28,0.39,15919
577473,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,3,20/11/2011 11:28,4.95,15919
577473,21497,FANCY FONTS BIRTHDAY WRAP,25,20/11/2011 11:28,0.42,15919
577475,23319,BOX OF 6 MINI 50'S CRACKERS,6,20/11/2011 11:30,2.49,15152
577475,85066,CREAM SWEETHEART MINI CHEST,2,20/11/2011 11:30,12.75,15152
577480,22360,GLASS JAR ENGLISH CONFECTIONERY,1,20/11/2011 11:37,2.95,14525
577480,22360,GLASS JAR ENGLISH CONFECTIONERY,1,20/11/2011 11:37,2.95,14525
577482,20728,LUNCH BAG CARS BLUE,5,20/11/2011 11:43,1.65,16762
577482,84879,ASSORTED COLOUR BIRD ORNAMENT,8,20/11/2011 11:43,1.69,16762
577483,22597,MUSICAL ZINC HEART DECORATION ,10,20/11/2011 11:50,0.29,14502
577483,22294,HEART FILIGREE DOVE  SMALL,4,20/11/2011 11:50,1.25,14502
577485,22195,LARGE HEART MEASURING SPOONS,2,20/11/2011 11:56,1.65,16360
577485,22906,12 MESSAGE CARDS WITH ENVELOPES,5,20/11/2011 11:56,1.65,16360
577485,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,1,20/11/2011 11:56,2.95,16360
577485,20764,ABSTRACT CIRCLES SKETCHBOOK ,1,20/11/2011 11:56,3.75,16360
577487,22530,MAGIC DRAWING SLATE DOLLY GIRL ,36,20/11/2011 12:00,0.36,15061
577490,21481,FAWN BLUE HOT WATER BOTTLE,3,20/11/2011 12:11,3.75,16464
577491,22197,POPCORN HOLDER,23,20/11/2011 12:12,0.85,14595
577493,22384,LUNCH BAG PINK POLKADOT,3,20/11/2011 12:13,1.65,17323
577495,20717,STRAWBERRY SHOPPER BAG,1,20/11/2011 12:20,1.25,14704
577495,48187,DOORMAT NEW ENGLAND,2,20/11/2011 12:20,8.25,14704
577495,22209,WOOD STAMP SET HAPPY BIRTHDAY,1,20/11/2011 12:20,0.83,14704
577495,21034,REX CASH+CARRY JUMBO SHOPPER,1,20/11/2011 12:20,0.95,14704
577495,85111,SILVER GLITTER FLOWER VOTIVE HOLDER,2,20/11/2011 12:20,0.29,14704
577497,22142,CHRISTMAS CRAFT WHITE FAIRY ,2,20/11/2011 12:22,1.45,17555
577497,21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,1,20/11/2011 12:22,2.95,17555
577500,85015,SET OF 12  VINTAGE POSTCARD SET,2,20/11/2011 12:30,0.65,14052
577500,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,20/11/2011 12:30,2.95,14052
577502,20750,RED RETROSPOT MINI CASES,6,20/11/2011 12:34,7.95,12598
577502,23372,SET 36 COLOUR PENCILS DOLLY GIRL,16,20/11/2011 12:34,1.25,12598
577503,21034,REX CASH+CARRY JUMBO SHOPPER,1,20/11/2011 12:34,0.95,18110
577503,21034,REX CASH+CARRY JUMBO SHOPPER,1,20/11/2011 12:34,0.95,18110
577504,22379,RECYCLING BAG RETROSPOT ,6,20/11/2011 12:36,2.1,14159
577504,21218,RED SPOTTY BISCUIT TIN,1,20/11/2011 12:36,3.75,14159
577504,22549,PICTURE DOMINOES,2,20/11/2011 12:36,1.45,14159
577504,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,4,20/11/2011 12:36,0.85,14159
577504,22094,RED RETROSPOT TISSUE BOX,4,20/11/2011 12:36,0.39,14159
577506,23319,BOX OF 6 MINI 50'S CRACKERS,3,20/11/2011 12:40,2.49,13212
577507,22971,QUEENS GUARD COFFEE MUG,3,20/11/2011 12:42,2.55,14710
577507,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,1,20/11/2011 12:42,1.65,14710
577508,23485,BOTANICAL GARDENS WALL CLOCK ,1,20/11/2011 12:45,25,18127
577511,22306,SILVER MUG BONE CHINA TREE OF LIFE,6,20/11/2011 12:53,1.06,17561
577520,84006,MAGIC TREE -PAPER FLOWERS,9,20/11/2011 13:20,0.85,14553
577519,23355,HOT WATER BOTTLE KEEP CALM,2,20/11/2011 13:20,4.95,15044
577519,23312,VINTAGE CHRISTMAS GIFT SACK,2,20/11/2011 13:20,4.15,15044
577522,85059,FRENCH ENAMEL WATER BASIN,1,20/11/2011 13:23,3.75,15988
577524,23491,VINTAGE JINGLE BELLS HEART,1,20/11/2011 13:33,8.25,16905
577532,75049L,LARGE CIRCULAR MIRROR MOBILE,6,20/11/2011 14:01,1.25,16666
577533,23329,DECORATIVE WICKER HEART LARGE,2,20/11/2011 14:04,1.65,16877
577535,23570,TRADITIONAL PICK UP STICKS GAME ,1,20/11/2011 14:07,1.25,14071
577535,22867,HAND WARMER BIRD DESIGN,1,20/11/2011 14:07,2.1,14071
577536,22174,PHOTO CUBE,2,20/11/2011 14:14,1.65,15850
577536,22489,PACK OF 12 TRADITIONAL CRAYONS,1,20/11/2011 14:14,0.42,15850
577537,71459,HANGING JAM JAR T-LIGHT HOLDERS,12,20/11/2011 14:17,0.85,14860
577539,22101,MIRROR MOSAIC VOTIVE HOLDER,6,20/11/2011 14:24,2.1,14547
577540,23267,SET OF 4 SANTA PLACE SETTINGS,2,20/11/2011 14:28,1.25,14984
577541,23583,LUNCH BAG PAISLEY PARK  ,10,20/11/2011 14:31,1.65,16899
577542,21137,BLACK RECORD COVER FRAME,4,20/11/2011 14:33,3.75,13565
577542,35970,ZINC FOLKART SLEIGH BELLS,4,20/11/2011 14:33,1.69,13565
577543,20728,LUNCH BAG CARS BLUE,10,20/11/2011 14:40,1.65,17636
577545,20992,JAZZ HEARTS PURSE NOTEBOOK,6,20/11/2011 14:43,0.39,16931
577545,22144,CHRISTMAS CRAFT LITTLE FRIENDS,3,20/11/2011 14:43,2.1,16931
577544,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,3,20/11/2011 14:43,1.45,17758
577545,22821,GIFT BAG PSYCHEDELIC APPLES,6,20/11/2011 14:43,0.65,16931
577549,22384,LUNCH BAG PINK POLKADOT,1,20/11/2011 15:00,1.65,17841
577549,21822,GLITTER CHRISTMAS TREE WITH BELLS,12,20/11/2011 15:00,0.79,17841
577549,23081,GREEN METAL BOX ARMY SUPPLIES,3,20/11/2011 15:00,8.25,17841
577550,84875B,GREEN SQUARE COMPACT MIRROR,24,20/11/2011 15:05,1.25,17738
577550,20996,JAZZ HEARTS ADDRESS BOOK,24,20/11/2011 15:05,0.19,17738
577551,23389,SPACEBOY MINI BACKPACK,8,20/11/2011 15:21,4.15,12395
577551,23487,SWEET HEART CAKE CARRIER,1,20/11/2011 15:21,9.95,12395
577551,22356,CHARLOTTE BAG PINK POLKADOT,10,20/11/2011 15:21,0.85,12395
577554,22796,PHOTO FRAME 3 CLASSIC HANGING,2,20/11/2011 15:35,9.95,15533
577554,23109,PACK OF SIX LED TEA LIGHTS,3,20/11/2011 15:35,2.89,15533
577554,22674,FRENCH TOILET SIGN BLUE METAL,1,20/11/2011 15:35,1.25,15533
577572,23393,HOME SWEET HOME CUSHION COVER ,4,20/11/2011 15:48,3.75,17384
577594,23193,BUFFALO BILL TREASURE BOOK BOX,6,20/11/2011 16:07,2.25,13142
577595,21326,AGED GLASS SILVER T-LIGHT HOLDER,6,20/11/2011 16:12,0.65,16399
577598,23213,STAR WREATH DECORATION WITH BELL,12,21/11/2011 08:19,1.25,13430
577601,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,24,21/11/2011 08:31,2.95,17675
577606,22784,LANTERN CREAM GAZEBO ,3,21/11/2011 09:11,4.95,12462
577610,23173,REGENCY TEAPOT ROSES ,2,21/11/2011 09:55,9.95,15373
577613,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,21/11/2011 10:02,0.55,14911
577613,21912,VINTAGE SNAKES & LADDERS,4,21/11/2011 10:02,3.75,14911
577613,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,12,21/11/2011 10:02,0.85,14911
577615,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,4,21/11/2011 10:22,3.75,12658
577615,23342,MINT DINER WALL CLOCK,2,21/11/2011 10:22,8.5,12658
577633,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,21/11/2011 10:35,2.08,14194
577687,21987,PACK OF 6 SKULL PAPER CUPS,12,21/11/2011 11:16,0.65,12583
577689,22759,SET OF 3 NOTEBOOKS IN PARCEL,8,21/11/2011 11:29,1.65,17664
577691,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,2,21/11/2011 11:34,2.55,14587
577698,21949,SET OF 6 STRAWBERRY CHOPSTICKS,2,21/11/2011 12:05,1.25,14963
577698,21028,NINJA RABBIT BLACK,3,21/11/2011 12:05,1.25,14963
577700,23133,LARGE IVORY HEART WALL ORGANISER,1,21/11/2011 12:06,8.25,14449
577711,21916,SET 12 RETRO WHITE CHALK STICKS,1,21/11/2011 12:17,0.42,15527
577716,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,21/11/2011 12:18,0.55,15857
577716,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,18,21/11/2011 12:18,0.85,15857
577719,79321,CHILLI LIGHTS,48,21/11/2011 12:20,4.95,16013
577721,84707A,SILVER JEWELLED MIRROR TRINKET TRAY,2,21/11/2011 12:24,9.95,13167
577723,21165,BEWARE OF THE CAT METAL SIGN ,2,21/11/2011 12:36,1.69,16713
577726,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,8,21/11/2011 12:40,7.95,15676
577729,22580,ADVENT CALENDAR GINGHAM SACK,3,21/11/2011 12:53,5.95,15179
577733,23367,SET 12 COLOUR PENCILS SPACEBOY ,6,21/11/2011 13:10,0.65,15163
577735,23077,DOUGHNUT LIP GLOSS ,20,21/11/2011 13:14,1.25,14482
577740,22632,HAND WARMER RED RETROSPOT,3,21/11/2011 13:36,2.1,17625
577741,21888,BINGO SET,8,21/11/2011 13:40,3.75,12921
577741,22654,DELUXE SEWING KIT ,3,21/11/2011 13:40,5.95,12921
577742,85034C,3 ROSE MORRIS BOXED CANDLES,3,21/11/2011 13:41,1.25,13755
577742,22898,CHILDRENS APRON APPLES DESIGN,3,21/11/2011 13:41,1.95,13755
577742,22113,GREY HEART HOT WATER BOTTLE,1,21/11/2011 13:41,4.25,13755
577742,22728,ALARM CLOCK BAKELIKE PINK,1,21/11/2011 13:41,3.75,13755
577747,22689,DOORMAT MERRY CHRISTMAS RED ,30,21/11/2011 14:21,8,17450
577748,47566,PARTY BUNTING,16,21/11/2011 14:24,4.95,15159
577748,22732,3D VINTAGE CHRISTMAS STICKERS ,18,21/11/2011 14:24,1.25,15159
577749,20725,LUNCH BAG RED RETROSPOT,10,21/11/2011 14:26,1.65,16242
577751,23224,CHERUB HEART DECORATION GOLD,14,21/11/2011 14:34,0.83,12904
577754,22138,BAKING SET 9 PIECE RETROSPOT ,12,21/11/2011 14:47,4.95,18139
577754,23230,WRAP ALPHABET DESIGN,50,21/11/2011 14:47,0.42,18139
577756,79321,CHILLI LIGHTS,4,21/11/2011 14:59,5.75,15115
577769,85066,CREAM SWEETHEART MINI CHEST,2,21/11/2011 15:27,12.75,16379
577772,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,12,21/11/2011 15:53,2.1,18139
577773,22599,CHRISTMAS MUSICAL ZINC STAR,12,21/11/2011 15:57,0.29,16712
577774,22093,MOTORING TISSUE BOX,5,21/11/2011 15:57,0.39,16712
577773,23338,EGG FRYING PAN RED ,1,21/11/2011 15:57,2.08,16712
577773,22840,ROUND CAKE TIN VINTAGE RED,1,21/11/2011 15:57,7.95,16712
577773,22190,LOCAL CAFE MUG,2,21/11/2011 15:57,2.1,16712
577778,22754,SMALL RED BABUSHKA NOTEBOOK ,1,21/11/2011 16:10,0.85,16549
577778,22616,PACK OF 12 LONDON TISSUES ,1,21/11/2011 16:10,0.39,16549
577782,20719,WOODLAND CHARLOTTE BAG,2,21/11/2011 16:17,0.85,16549
577783,23298,SPOTTY BUNTING,150,21/11/2011 16:20,4.15,18139
577783,21977,PACK OF 60 PINK PAISLEY CAKE CASES,48,21/11/2011 16:20,0.55,18139
577783,84378,SET OF 3 HEART COOKIE CUTTERS,36,21/11/2011 16:20,1.45,18139
577784,22993,SET OF 4 PANTRY JELLY MOULDS,12,21/11/2011 16:24,1.25,13862
577785,20978,36 PENCILS TUBE SKULLS,8,21/11/2011 16:25,1.25,16369
577785,23370,SET 36 COLOURING PENCILS DOILY,6,21/11/2011 16:25,1.25,16369
577785,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,8,21/11/2011 16:25,2.95,16369
577790,84968A,SET OF 16 VINTAGE ROSE CUTLERY,1,21/11/2011 16:35,12.75,14198
577791,22979,PANTRY WASHING UP BRUSH,12,21/11/2011 16:36,1.45,17100
577791,21914,BLUE HARMONICA IN BOX ,12,21/11/2011 16:36,1.25,17100
577794,23352,ROLL WRAP 50'S RED CHRISTMAS ,3,21/11/2011 16:48,1.25,14030
577794,23351,ROLL WRAP 50'S CHRISTMAS,4,21/11/2011 16:48,1.25,14030
577798,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,20,21/11/2011 16:54,0.29,17757
577798,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,21/11/2011 16:54,2.55,17757
577800,22436,12 COLOURED PARTY BALLOONS,20,21/11/2011 17:00,0.65,15484
577804,23320,GIANT 50'S CHRISTMAS CRACKER,1,21/11/2011 17:33,2.89,17432
577805,22158,3 HEARTS HANGING DECORATION RUSTIC,64,22/11/2011 08:19,2.55,13881
577809,22667,RECIPE BOX RETROSPOT ,2,22/11/2011 08:34,2.95,12584
577811,23499,SET 12 VINTAGE DOILY CHALK ,24,22/11/2011 08:54,0.42,16311
577812,21888,BINGO SET,8,22/11/2011 08:56,3.75,16956
577818,23313,VINTAGE CHRISTMAS BUNTING,10,22/11/2011 09:18,4.95,13456
577824,21531,RED RETROSPOT SUGAR JAM BOWL,6,22/11/2011 09:42,2.55,15845
577826,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,16,22/11/2011 09:43,0.42,17600
577831,22383,LUNCH BAG SUKI DESIGN ,10,22/11/2011 10:17,1.65,16748
577831,23204,CHARLOTTE BAG APPLES DESIGN,10,22/11/2011 10:17,0.85,16748
577831,20725,LUNCH BAG RED RETROSPOT,10,22/11/2011 10:17,1.65,16748
577837,23109,PACK OF SIX LED TEA LIGHTS,6,22/11/2011 10:30,2.89,14834
577845,84378,SET OF 3 HEART COOKIE CUTTERS,24,22/11/2011 10:44,1.45,18139
577850,22142,CHRISTMAS CRAFT WHITE FAIRY ,12,22/11/2011 11:04,1.45,14911
577851,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,22/11/2011 11:04,2.95,13267
577855,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,22/11/2011 11:18,0.55,15877
577855,23234,BISCUIT TIN VINTAGE CHRISTMAS,1,22/11/2011 11:18,2.89,15877
577861,23270,SET OF 2 CERAMIC PAINTED HEARTS ,12,22/11/2011 11:28,1.45,13924
577861,84951B,SET OF 4 BLACK LOVEBIRD COASTERS,24,22/11/2011 11:28,0.79,13924
577880,23452,HEART MINI PORTRAIT FRAME,6,22/11/2011 11:37,1.95,14515
577893,23570,TRADITIONAL PICK UP STICKS GAME ,4,22/11/2011 11:47,1.25,17073
577919,23203,JUMBO BAG VINTAGE DOILY ,1,22/11/2011 11:58,2.08,17075
577951,22750,FELTCRAFT PRINCESS LOLA DOLL,2,22/11/2011 12:09,3.75,17238
578016,22653,BUTTON BOX ,4,22/11/2011 13:02,1.95,14506
578016,23398,HANGING HEART BONHEUR,1,22/11/2011 13:02,0.85,14506
578017,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,1,22/11/2011 13:07,2.95,13569
578017,22197,POPCORN HOLDER,6,22/11/2011 13:07,0.85,13569
578019,23500,KEY RING BASEBALL BOOT ASSORTED ,1,22/11/2011 13:11,1.25,17360
578020,22423,REGENCY CAKESTAND 3 TIER,2,22/11/2011 13:20,12.75,16979
578020,23103,JINGLE BELL HEART DECORATION,12,22/11/2011 13:20,1.65,16979
578022,22491,PACK OF 12 COLOURED PENCILS,2,22/11/2011 13:25,0.85,17371
578022,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,1,22/11/2011 13:25,4.65,17371
578022,22551,PLASTERS IN TIN SPACEBOY,1,22/11/2011 13:25,1.65,17371
578022,22900,SET 2 TEA TOWELS I LOVE LONDON ,2,22/11/2011 13:25,3.25,17371
578022,22367,CHILDRENS APRON SPACEBOY DESIGN,1,22/11/2011 13:25,1.95,17371
578024,21481,FAWN BLUE HOT WATER BOTTLE,12,22/11/2011 13:27,3.75,12705
578026,22109,FULL ENGLISH BREAKFAST PLATE,8,22/11/2011 13:29,3.75,17659
578026,20749,ASSORTED COLOUR MINI CASES,2,22/11/2011 13:29,7.95,17659
578027,23323,WHITE WICKER STAR ,6,22/11/2011 13:29,2.1,15977
578028,22273,FELTCRAFT DOLL MOLLY,1,22/11/2011 13:30,2.95,17371
578036,20978,36 PENCILS TUBE SKULLS,2,22/11/2011 14:04,1.25,16474
578040,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,22/11/2011 14:21,4.25,13322
578041,22588,CARD HOLDER GINGHAM HEART,3,22/11/2011 14:23,2.89,17338
578041,21159,MOODY BOY  DOOR HANGER ,3,22/11/2011 14:23,0.39,17338
578041,23101,SILVER STARS TABLE DECORATION,3,22/11/2011 14:23,0.83,17338
578041,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,3,22/11/2011 14:23,2.95,17338
578041,22952,60 CAKE CASES VINTAGE CHRISTMAS,1,22/11/2011 14:23,0.55,17338
578041,22940,FELTCRAFT CHRISTMAS FAIRY,3,22/11/2011 14:23,4.25,17338
578041,22970,LONDON BUS COFFEE MUG,6,22/11/2011 14:23,2.55,17338
578041,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,6,22/11/2011 14:23,0.85,17338
578043,23559,WOODLAND BUNNIES LOLLY MAKERS,6,22/11/2011 14:39,2.08,12474
578043,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,22/11/2011 14:39,2.55,12474
578044,23173,REGENCY TEAPOT ROSES ,2,22/11/2011 14:41,9.95,13488
578045,21901,KEY FOB   BACK DOOR ,2,22/11/2011 14:43,0.65,17297
578045,23451,SQUARE MINI PORTRAIT FRAME,1,22/11/2011 14:43,1.95,17297
578053,22154,ANGEL DECORATION 3 BUTTONS ,48,22/11/2011 14:59,0.42,14422
578056,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,24,22/11/2011 15:04,0.39,16164
578057,23233,WRAP POPPIES  DESIGN,25,22/11/2011 15:05,0.42,12920
578063,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,22/11/2011 15:36,0.29,16929
578068,23506,MINI PLAYING CARDS SPACEBOY ,1,22/11/2011 15:45,0.42,14505
578068,23196,VINTAGE LEAF MAGNETIC NOTEPAD,2,22/11/2011 15:45,1.45,14505
578069,22662,LUNCH BAG DOLLY GIRL DESIGN,10,22/11/2011 15:49,1.65,14329
578072,21810,CHRISTMAS HANGING STAR WITH BELL,96,22/11/2011 16:02,0.39,17759
578072,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,22/11/2011 16:02,2.95,17759
578072,22801,ANTIQUE GLASS PEDESTAL BOWL,1,22/11/2011 16:02,3.75,17759
578074,47591D,PINK FAIRY CAKE CHILDRENS APRON,1,22/11/2011 16:06,1.95,17590
578074,21328,BALLOONS  WRITING SET ,1,22/11/2011 16:06,1.65,17590
578074,23508,MINI PLAYING CARDS DOLLY GIRL ,5,22/11/2011 16:06,0.42,17590
578074,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,6,22/11/2011 16:06,1.65,17590
578074,21889,WOODEN BOX OF DOMINOES,1,22/11/2011 16:06,1.25,17590
578086,21094,SET/6 RED SPOTTY PAPER PLATES,36,22/11/2011 16:43,0.85,17519
578087,23310,BUBBLEGUM RING ASSORTED,36,22/11/2011 16:44,0.42,15965
578088,22436,12 COLOURED PARTY BALLOONS,10,22/11/2011 16:47,0.65,16376
578088,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,22/11/2011 16:47,2.95,16376
578101,21874,GIN AND TONIC MUG,24,23/11/2011 08:39,1.65,13089
578102,23209,LUNCH BAG VINTAGE DOILY ,10,23/11/2011 08:39,1.65,13089
578108,23357,HOT WATER BOTTLE SEX BOMB,4,23/11/2011 09:20,4.95,14912
578108,22197,POPCORN HOLDER,100,23/11/2011 09:20,0.72,14912
578108,23358,HOT STUFF HOT WATER BOTTLE,12,23/11/2011 09:20,3.75,14912
578109,22959,WRAP CHRISTMAS VILLAGE,25,23/11/2011 09:22,0.42,14020
578109,23252,VINTAGE RED ENAMEL TRIM JUG ,4,23/11/2011 09:22,3.75,14020
578116,23084,RABBIT NIGHT LIGHT,48,23/11/2011 09:51,1.79,13078
578118,23083,SET 6 PAPER TABLE LANTERN STARS ,48,23/11/2011 10:08,3.29,12955
578125,23581,JUMBO BAG PAISLEY PARK,100,23/11/2011 10:31,1.79,17511
578129,23441,HAND PAINTED HANGING EASTER EGG,10,23/11/2011 10:39,0.42,13502
578140,23205,CHARLOTTE BAG VINTAGE ALPHABET ,200,23/11/2011 10:58,0.72,14646
578147,82580,BATHROOM METAL SIGN,1,23/11/2011 11:09,0.55,12748
578147,22785,SQUARECUSHION COVER PINK UNION JACK,1,23/11/2011 11:09,6.75,12748
578171,79321,CHILLI LIGHTS,24,23/11/2011 11:36,4.95,17685
