InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID
578147,21107,CREAM SLICE FLANNEL PINK SPOT ,1,23/11/2011 11:09,2.95,12748
578147,22191,IVORY DINER WALL CLOCK,1,23/11/2011 11:09,8.5,12748
578153,23320,GIANT 50'S CHRISTMAS CRACKER,3,23/11/2011 11:22,2.89,12748
578153,16169E,WRAP 50'S  CHRISTMAS,25,23/11/2011 11:22,0.42,12748
578155,22940,FELTCRAFT CHRISTMAS FAIRY,1,23/11/2011 11:32,4.25,12748
578155,84692,BOX OF 24 COCKTAIL PARASOLS,1,23/11/2011 11:32,0.42,12748
578211,22144,CHRISTMAS CRAFT LITTLE FRIENDS,1,23/11/2011 11:47,2.1,12748
578264,23494,VINTAGE DOILY DELUXE SEWING KIT ,1,23/11/2011 13:27,5.95,12748
578266,21993,FLORAL FOLK STATIONERY SET,1,23/11/2011 13:34,1.25,12748
578277,21471,STRAWBERRY RAFFIA FOOD COVER,1,23/11/2011 13:51,3.75,12723
578278,21731,RED TOADSTOOL LED NIGHT LIGHT,10,23/11/2011 13:51,1.65,12748
578278,20982,12 PENCILS TALL TUBE SKULLS,24,23/11/2011 13:51,0.85,12748
578298,22032,BOTANICAL LILY GREETING CARD,12,23/11/2011 14:52,0.42,12619
578425,POST,POSTAGE,4,24/11/2011 12:01,18,12705
578463,23367,SET 12 COLOUR PENCILS SPACEBOY ,16,24/11/2011 12:30,0.65,12757
578472,21293,MIRRORED DOVE WALL DECORATION,6,24/11/2011 12:40,2.1,12476
578488,23275,SET OF 3 HANGING OWLS OLLIE BEAK,24,24/11/2011 12:53,1.25,12784
578488,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,24/11/2011 12:53,4.95,12784
578547,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,24/11/2011 15:02,0.55,12720
578547,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,24/11/2011 15:02,4.95,12720
578698,23311,VINTAGE CHRISTMAS STOCKING ,6,25/11/2011 10:20,2.55,12620
578705,21249,WOODLAND  HEIGHT CHART STICKERS ,3,25/11/2011 11:12,2.95,12531
578757,21990,MODERN FLORAL STATIONERY SET,1,25/11/2011 11:41,1.25,12748
578783,22608,PENS ASSORTED FUNKY JEWELED ,36,25/11/2011 11:58,0.19,12748
578783,82616B,FRAPPUCINO SCARF KNITTING KIT,4,25/11/2011 11:58,1.25,12748
578811,23201,JUMBO BAG ALPHABET,10,25/11/2011 13:28,2.08,12438
578811,21914,BLUE HARMONICA IN BOX ,12,25/11/2011 13:28,1.25,12438
578814,23356,LOVE HOT WATER BOTTLE,1,25/11/2011 13:40,5.95,12748
578814,23356,LOVE HOT WATER BOTTLE,2,25/11/2011 13:40,5.95,12748
578814,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,2,25/11/2011 13:40,0.85,12748
578835,21731,RED TOADSTOOL LED NIGHT LIGHT,12,25/11/2011 15:44,1.65,12682
579094,22644,CERAMIC CHERRY CAKE MONEY BANK,12,28/11/2011 10:56,1.45,12668
579131,23343,JUMBO BAG VINTAGE CHRISTMAS ,10,28/11/2011 12:33,2.08,12839
579152,20978,36 PENCILS TUBE SKULLS,16,28/11/2011 13:26,1.25,12479
579153,22556,PLASTERS IN TIN CIRCUS PARADE ,12,28/11/2011 13:26,1.65,12660
579188,20963,APPLE BATH SPONGE,8,28/11/2011 15:34,1.25,12748
579190,23320,GIANT 50'S CHRISTMAS CRACKER,12,28/11/2011 15:35,2.89,12657
579193,22809,SET OF 6 T-LIGHTS SANTA,12,28/11/2011 15:47,2.95,12657
579259,47559B,TEA TIME OVEN GLOVE,10,29/11/2011 08:40,1.25,12451
579416,23392,SPACEBOY ROCKET LOLLY MAKERS,18,29/11/2011 13:00,2.08,12471
579517,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,29/11/2011 18:02,4.95,12748
579520,23344,JUMBO BAG 50'S CHRISTMAS ,1,29/11/2011 18:14,2.08,12748
579520,21462,NURSERY A B C PAINTED LETTERS,1,29/11/2011 18:14,6.75,12748
579520,21914,BLUE HARMONICA IN BOX ,2,29/11/2011 18:14,1.25,12748
579529,22644,CERAMIC CHERRY CAKE MONEY BANK,12,30/11/2011 08:50,1.45,12488
579550,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,30/11/2011 10:48,4.95,12630
579692,47504H,ENGLISH ROSE SPIRIT LEVEL ,36,30/11/2011 14:05,0.79,12433
579692,23571,TRADITIONAL NAUGHTS & CROSSES,12,30/11/2011 14:05,1.65,12433
579747,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,30/11/2011 14:40,1.95,12528
579786,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,48,30/11/2011 15:31,2.55,12524
579792,23475,WOODLAND SMALL PINK FELT HEART,12,30/11/2011 15:43,0.83,12714
579792,23476,WOODLAND LARGE RED FELT HEART,12,30/11/2011 15:43,1.25,12714
580048,21914,BLUE HARMONICA IN BOX ,2,01/12/2011 12:53,1.25,12748
580149,47590A,BLUE HAPPY BIRTHDAY BUNTING,1,02/12/2011 10:15,5.45,12748
580153,22466,FAIRY TALE COTTAGE NIGHT LIGHT,12,02/12/2011 10:23,1.95,12762
580160,22302,COFFEE MUG PEARS  DESIGN,6,02/12/2011 10:47,2.55,12700
580160,23344,JUMBO BAG 50'S CHRISTMAS ,10,02/12/2011 10:47,2.08,12700
580163,22867,HAND WARMER BIRD DESIGN,12,02/12/2011 11:12,2.1,12828
580163,23355,HOT WATER BOTTLE KEEP CALM,4,02/12/2011 11:12,4.95,12828
580468,22227,HANGING HEART MIRROR DECORATION ,4,04/12/2011 12:31,0.65,12748
580511,22867,HAND WARMER BIRD DESIGN,24,04/12/2011 13:54,2.1,12560
580511,22692,DOORMAT WELCOME TO OUR HOME,4,04/12/2011 13:54,8.25,12560
580536,22302,COFFEE MUG PEARS  DESIGN,6,04/12/2011 16:07,2.55,12490
580553,21239,PINK  POLKADOT CUP,16,05/12/2011 10:14,0.85,12646
580600,22644,CERAMIC CHERRY CAKE MONEY BANK,2,05/12/2011 11:13,0.39,12841
580600,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,2,05/12/2011 11:13,0.39,12841
580611,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,05/12/2011 11:49,2.95,12748
580611,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,2,05/12/2011 11:49,0.21,12748
580611,21385,IVORY HANGING DECORATION  HEART,2,05/12/2011 11:49,0.85,12748
580611,23177,TREASURE ISLAND BOOK BOX,1,05/12/2011 11:49,2.25,12748
580611,85049G,CHOCOLATE BOX RIBBONS ,1,05/12/2011 11:49,1.25,12748
580648,23582,VINTAGE DOILY JUMBO BAG RED ,10,05/12/2011 13:15,2.08,12628
580648,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,12,05/12/2011 13:15,0.83,12628
580736,23245,SET OF 3 REGENCY CAKE TINS,4,06/12/2011 08:55,4.95,12716
580746,48138,DOORMAT UNION FLAG,2,06/12/2011 09:35,8.25,12584
580750,23111,PARISIENNE SEWING BOX,3,06/12/2011 09:56,12.5,12749
580750,84510A,SET OF 4 ENGLISH ROSE COASTERS,10,06/12/2011 09:56,1.25,12749
580752,20750,RED RETROSPOT MINI CASES,2,06/12/2011 09:56,7.95,12478
580753,22551,PLASTERS IN TIN SPACEBOY,24,06/12/2011 10:00,1.65,12682
580753,21212,PACK OF 72 RETROSPOT CAKE CASES,24,06/12/2011 10:00,0.55,12682
580756,POST,POSTAGE,1,06/12/2011 10:19,18,12723
581005,22806,SET OF 6 T-LIGHTS WEDDING CAKE ,12,07/12/2011 08:45,1.25,12828
581122,22355,CHARLOTTE BAG SUKI DESIGN,20,07/12/2011 12:33,0.85,12839
581122,21232,STRAWBERRY CERAMIC TRINKET POT,12,07/12/2011 12:33,1.25,12839
581179,22554,PLASTERS IN TIN WOODLAND ANIMALS,24,07/12/2011 15:43,1.65,12471
581180,21731,RED TOADSTOOL LED NIGHT LIGHT,24,07/12/2011 15:52,1.65,12347
581183,22059,CERAMIC STRAWBERRY DESIGN MUG,24,07/12/2011 16:24,0.39,12569
581474,16225,RATTLE SNAKE EGGS,1,08/12/2011 20:01,0.39,12748
581474,23300,GARDENERS KNEELING PAD CUP OF TEA ,1,08/12/2011 20:01,1.65,12748
581476,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,16,09/12/2011 08:48,4.25,12433
581476,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,09/12/2011 08:48,4.15,12433
581570,POST,POSTAGE,1,09/12/2011 11:59,18,12662
581574,POST,POSTAGE,2,09/12/2011 12:09,18,12526
581578,22585,PACK OF 6 BIRDY GIFT TAGS,12,09/12/2011 12:16,1.25,12713
581578,21914,BLUE HARMONICA IN BOX ,12,09/12/2011 12:16,1.25,12713
581580,21803,CHRISTMAS TREE STAR DECORATION,2,09/12/2011 12:20,0.42,12748
